station,month,n,baseline_mae,xgb_mae,gain,alpha,is_eligible
30710,12,31,1.935483870967742,1.5443145459698093,0.39116932499793267,0.20210415124893188,1
25913,9,30,1.2133333333333336,0.8247393739223481,0.3885939594109855,0.3202697467672957,1
30555,7,26,9.215384615384616,8.8480196586022,0.3673649567824171,0.039864310836155444,1
37235,7,31,0.9967741935483871,0.649728455082063,0.34704573846632414,0.3481688638335291,1
28440,8,31,1.0064516129032257,0.6658839195005359,0.3405676934026898,0.338384567162929,1
25913,4,30,1.3166666666666664,0.9841946987311043,0.3324719679355621,0.25251035539409783,1
34163,8,31,1.5806451612903225,1.2492825784990862,0.3313625827912363,0.20963755237812912,1
27595,3,31,1.4322580645161291,1.1014664909531995,0.33079157356292965,0.2309580806407842,1
30710,1,31,2.035483870967742,1.711053368353075,0.324430502614667,0.1593874101593451,1
25563,12,31,4.648387096774194,4.339267601505402,0.30911949526879123,0.06650037719175939,1
25913,8,31,1.0548387096774194,0.7531540040046937,0.30168470567272576,0.28600079131053513,1
28440,3,31,0.9580645161290323,0.6625862825301386,0.2954782335988937,0.3084116242951415,1
37235,5,31,0.8161290322580643,0.5247695984378936,0.2913594338201707,0.35700167780337133,1
28440,5,31,1.2322580645161287,0.9443480706983995,0.2879099938177292,0.23364423582067034,1
34163,7,26,1.8884615384615389,1.602062460092398,0.2863990783691408,0.1516573531078953,1
26063,1,31,0.8000000000000003,0.5187504415550539,0.28124955844494637,0.35156194805618285,1
25563,10,31,1.6645161290322579,1.3835868995035843,0.2809292295286736,0.16877531231373805,1
25551,2,28,2.224999999999999,1.954095717838832,0.27090428216116713,0.12175473355558078,1
30710,9,30,1.0333333333333337,0.7645736598968506,0.2687596734364831,0.26009000655143516,1
35121,3,31,1.532258064516129,1.2713672885971685,0.2608907759189605,0.17026555902079527,1
37235,10,31,0.7967741935483874,0.5384421625444967,0.2583320310038907,0.32422238708990314,1
24688,6,30,1.4833333333333336,1.2255486615498863,0.25778467178344733,0.1737874191798521,1
