station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
29866,12,31,2.0258064516129033,1.940396070801803,0.0854103808111002,0.04216117524114819,1
31369,7,31,1.0774193548387097,0.9920509838033466,0.0853683710353631,0.07923411682922922,1
23891,4,30,1.6600000000000001,1.574636983308204,0.08536301669179625,0.051423504031202556,1
24817,7,31,1.1483870967741938,1.063048775349894,0.08533832142429976,0.0743114596672273,1
24908,4,30,2.4099999999999997,2.3249622741465767,0.08503772585342295,0.03528536342465683,1
28138,7,27,2.5444444444444447,2.459488853874306,0.0849555905701389,0.03338866004939957,1
24688,5,31,0.9677419354838709,0.8833807409050003,0.08436119457887059,0.08717323439816628,1
30393,9,30,1.2433333333333332,1.159782265597411,0.08355106773592214,0.06719925018974972,1
31707,4,30,1.4599999999999997,1.3765846337781593,0.08341536622184043,0.05713381248071263,1
24266,3,31,3.4096774193548383,3.326521461138562,0.0831559582162762,0.02438821858755499,1
24944,5,31,0.8774193548387096,0.7944824466061208,0.08293690823258881,0.09452368217684755,1
31004,7,31,0.9387096774193546,0.8565467771863744,0.08216290023298023,0.08752748822070061,1
24951,9,30,1.3299999999999998,1.2478682165635595,0.08213178343644034,0.06175322062890252,1
30673,5,31,1.1741935483870967,1.092264830080732,0.08192871830636461,0.06977445789827756,1
25703,1,30,2.52,2.438780521179239,0.08121947882076119,0.032229951913000474,1
26063,8,31,0.5677419354838712,0.48714268130640825,0.08059925417746294,0.1419645954262131,1
36034,5,31,1.561290322580645,1.4809574566781518,0.08033286590249311,0.05145286865655551,1
24908,6,30,1.22,1.1398620848970797,0.08013791510292023,0.06568681565813134,1
24951,11,30,1.5733333333333335,1.4932360194344076,0.08009731389892583,0.050909309681520645,1
31707,6,30,0.7633333333333332,0.6834084234448771,0.07992490988845613,0.10470512212461504,1
30965,7,31,0.983870967741935,0.903966581988929,0.07990438575300607,0.08121429371617014,1
31416,1,31,2.029032258064516,1.949528812881439,0.07950344518307695,0.0391829380075578,1
24966,11,30,2.6133333333333337,2.533862831989924,0.0794705013434096,0.030409630616100608,1
30925,5,31,1.1548387096774195,1.0755909863108348,0.0792477233665847,0.06862233028950071,1
29282,7,31,0.7612903225806454,0.6827206086239689,0.07856971395667656,0.10320598019732934,1
30393,6,30,0.7766666666666667,0.6985402159517011,0.0781264507149656,0.10059199662871107,1
31388,11,30,1.8166666666666667,1.73867924278602,0.07798742388064661,0.042928857182007306,1
23891,5,31,1.3806451612903226,1.3028509825888661,0.07779417870145644,0.05634625092862499,1
27459,12,31,1.6387096774193548,1.5618464061840163,0.07686327123533854,0.04690475213180108,1
26063,3,31,0.5903225806451612,0.5135090036497963,0.07681357699536484,0.13012135993750332,1
30521,1,31,1.7000000000000004,1.623338413839379,0.07666158616062146,0.0450950506827185,1
24959,11,30,1.5266666666666673,1.4500271976739174,0.07663946899274987,0.05020052554110251,1
31168,7,31,0.9322580645161287,0.855820426705383,0.07643763781074564,0.0819919298315957,1
24125,6,30,0.6366666666666669,0.5602993065118789,0.07636736015478807,0.11994873322741575,1
31707,2,28,1.721428571428571,1.6451277725132445,0.0763007989153266,0.04432411555247189,1
37031,8,31,0.9032258064516127,0.8270789711075203,0.07614683534409239,0.08430542484524517,1
24738,7,31,1.1096774193548384,1.0336286410028412,0.07604877835199719,0.0685323293288347,1
30673,4,30,1.4366666666666668,1.3609902255390383,0.0756764411276285,0.05267501702619153,1
26063,5,31,0.5677419354838711,0.492414294663937,0.0753276408199341,0.13267936735329297,1
31168,12,31,1.8451612903225802,1.7700600929378016,0.0751011973847786,0.04070169788335904,1
31004,9,30,1.3599999999999999,1.285461093795796,0.07453890620420389,0.054808019267796985,1
30673,9,30,1.3766666666666663,1.3022280391678211,0.07443862749884511,0.054071642250977096,1
29263,7,31,0.7967741935483869,0.7231148000416013,0.07365939350678552,0.09244701209353651,1
37235,3,31,0.7161290322580646,0.6426276333870427,0.07350139887102192,0.10263708851358916,1
27648,7,31,1.0451612903225804,0.9717043918527422,0.07345689846983827,0.07028283495570947,1
29866,2,15,1.7733333333333334,1.699915944480648,0.07341738885268545,0.041400783187604574,1
31369,6,30,1.32,1.246747337911123,0.07325266208887715,0.05549444097642208,1
29263,5,31,1.3225806451612905,1.249877194303178,0.07270345085811258,0.05497090186832902,1
