Date,station,T_rp5
2017-01-19,29282,-22.4
2017-01-20,29282,-30.4
2017-01-21,29282,-20.5
2017-01-22,29282,-7.2
2017-01-23,29282,-9.2
2017-01-24,29282,-7.9
2017-01-25,29282,-11.3
2017-01-26,29282,-12.8
2017-01-27,29282,-23.6
2017-01-28,29282,-30.5
2017-01-29,29282,-24.2
2017-01-30,29282,-22.1
2017-01-31,29282,-22.6
2017-02-01,29282,-11.2
2017-02-02,29282,-12.3
2017-02-03,29282,-13.2
2017-02-04,29282,-18.7
2017-02-05,29282,-16.8
2017-02-06,29282,-24.8
2017-02-07,29282,-23.1
2017-02-08,29282,-13.5
2017-02-09,29282,-18.0
2017-02-10,29282,-14.0
2017-02-11,29282,-16.8
2017-02-12,29282,-27.4
2017-02-13,29282,-28.0
2017-02-14,29282,-26.0
2017-02-15,29282,-21.7
2017-02-16,29282,-22.8
2017-02-17,29282,-21.1
2017-02-18,29282,-12.6
2017-02-19,29282,-12.2
2017-02-20,29282,-16.2
2017-02-21,29282,-10.4
2017-02-22,29282,-1.5
2017-02-23,29282,-1.4
2017-02-24,29282,-2.1
2017-02-25,29282,-5.6
2017-02-26,29282,-12.9
2017-02-27,29282,-22.9
2017-02-28,29282,-14.8
2017-03-01,29282,-11.6
2017-03-02,29282,-11.6
2017-03-03,29282,-8.9
2017-03-04,29282,-4.4
2017-03-05,29282,-1.5
2017-03-06,29282,-4.7
2017-03-07,29282,-9.2
2017-03-08,29282,-3.9
2017-03-09,29282,-12.5
2017-03-10,29282,-9.3
2017-03-11,29282,-3.9
2017-03-12,29282,0.2
2017-03-13,29282,0.1
2017-03-14,29282,1.8
2017-03-15,29282,-3.7
2017-03-16,29282,-8.4
2017-03-17,29282,-10.2
2017-03-18,29282,-9.3
2017-03-19,29282,-6.9
2017-03-20,29282,-5.7
2017-03-21,29282,-4.6
2017-03-22,29282,-3.3
2017-03-23,29282,-0.4
2017-03-24,29282,-0.6
2017-03-25,29282,-0.6
2017-03-26,29282,1.4
2017-03-27,29282,0.7
2017-03-28,29282,2.6
2017-03-29,29282,8.1
2017-03-30,29282,7.3
2017-03-31,29282,6.4
2017-04-01,29282,7.8
2017-04-02,29282,-1.6
2017-04-03,29282,-1.9
2017-04-04,29282,-0.7
2017-04-05,29282,-2.3
2017-04-06,29282,-3.2
2017-04-07,29282,0.8
2017-04-08,29282,-1.4
2017-04-09,29282,-3.5
2017-04-10,29282,-2.2
2017-04-11,29282,3.6
2017-04-12,29282,6.7
2017-04-13,29282,6.3
2017-04-14,29282,2.3
2017-04-15,29282,3.4
2017-04-16,29282,2.1
2017-04-17,29282,5.7
2017-04-18,29282,3.1
2017-04-19,29282,3.6
2017-04-20,29282,1.7
2017-04-21,29282,-0.2
2017-04-22,29282,-0.9
2017-04-23,29282,3.3
2017-04-24,29282,7.3
2017-04-25,29282,10.7
2017-04-26,29282,11.7
2017-04-27,29282,15.6
2017-04-28,29282,8.1
2017-04-29,29282,10.6
2017-04-30,29282,4.6
2017-05-01,29282,1.0
2017-05-02,29282,1.3
2017-05-03,29282,4.9
2017-05-04,29282,1.8
2017-05-05,29282,2.1
2017-05-06,29282,6.6
2017-05-07,29282,11.2
2017-05-08,29282,7.0
2017-05-09,29282,5.9
2017-05-10,29282,3.1
2017-05-11,29282,9.8
2017-05-12,29282,9.9
2017-05-13,29282,13.9
2017-05-14,29282,12.8
2017-05-15,29282,15.6
2017-05-16,29282,9.4
2017-05-17,29282,5.2
2017-05-18,29282,1.4
2017-05-19,29282,6.5
2017-05-20,29282,8.2
2017-05-21,29282,3.8
2017-05-22,29282,3.9
2017-05-23,29282,19.9
2017-05-24,29282,22.7
2017-05-25,29282,14.2
2017-05-26,29282,8.2
2017-05-27,29282,6.9
2017-05-28,29282,8.8
2017-05-29,29282,15.3
2017-05-30,29282,12.8
2017-05-31,29282,12.4
2017-06-01,29282,9.0
2017-06-02,29282,12.1
2017-06-03,29282,9.0
2017-06-04,29282,11.5
2017-06-05,29282,17.2
2017-06-06,29282,16.8
2017-06-07,29282,17.1
2017-06-08,29282,16.4
2017-06-09,29282,17.1
2017-06-10,29282,19.8
2017-06-11,29282,19.4
2017-06-12,29282,15.6
2017-06-13,29282,15.3
2017-06-14,29282,17.7
2017-06-15,29282,19.8
2017-06-16,29282,20.6
2017-06-17,29282,18.4
2017-06-18,29282,19.3
2017-06-19,29282,20.1
2017-06-20,29282,21.9
2017-06-21,29282,24.6
2017-06-22,29282,21.9
2017-06-23,29282,20.4
2017-06-24,29282,19.6
2017-06-25,29282,19.4
2017-06-26,29282,20.4
2017-06-27,29282,18.9
2017-06-28,29282,22.3
2017-06-29,29282,22.1
2017-06-30,29282,23.6
2017-07-01,29282,18.7
2017-07-02,29282,17.8
2017-07-03,29282,17.0
2017-07-04,29282,16.2
2017-07-05,29282,19.9
2017-07-06,29282,19.0
2017-07-07,29282,12.1
2017-07-08,29282,13.9
2017-07-09,29282,15.2
2017-07-10,29282,15.1
2017-07-11,29282,16.9
2017-07-12,29282,16.3
2017-07-13,29282,18.8
2017-07-14,29282,15.3
2017-07-15,29282,16.4
2017-07-16,29282,17.4
2017-07-17,29282,16.6
2017-07-18,29282,17.5
2017-07-19,29282,15.9
2017-07-20,29282,17.4
2017-07-21,29282,16.7
2017-07-22,29282,15.8
2017-07-23,29282,17.1
2017-07-24,29282,18.5
2017-07-25,29282,19.3
2017-07-26,29282,20.6
2017-07-27,29282,18.7
2017-07-28,29282,21.5
2017-07-29,29282,23.3
2017-07-30,29282,19.9
2017-07-31,29282,19.8
2017-08-01,29282,19.8
2017-08-02,29282,21.3
2017-08-03,29282,22.0
2017-08-04,29282,22.2
2017-08-05,29282,21.5
2017-08-06,29282,21.9
2017-08-07,29282,24.8
2017-08-08,29282,19.2
2017-08-09,29282,15.6
2017-08-10,29282,18.8
2017-08-11,29282,16.0
2017-08-12,29282,21.2
2017-08-13,29282,16.0
2017-08-14,29282,13.9
2017-08-15,29282,13.2
2017-08-16,29282,13.1
2017-08-17,29282,15.3
2017-08-18,29282,14.4
2017-08-19,29282,15.4
2017-08-20,29282,15.4
2017-08-21,29282,13.3
2017-08-22,29282,14.7
2017-08-23,29282,11.5
2017-08-24,29282,10.2
2017-08-25,29282,9.3
2017-08-26,29282,5.6
2017-08-27,29282,9.7
2017-08-28,29282,11.9
2017-08-29,29282,13.8
2017-08-30,29282,16.4
2017-08-31,29282,15.0
2017-09-01,29282,13.6
2017-09-02,29282,12.3
2017-09-03,29282,13.5
2017-09-04,29282,12.9
2017-09-05,29282,10.4
2017-09-06,29282,9.8
2017-09-07,29282,8.2
2017-09-08,29282,6.8
2017-09-09,29282,6.4
2017-09-10,29282,6.0
2017-09-11,29282,10.1
2017-09-12,29282,11.5
2017-09-13,29282,11.6
2017-09-14,29282,6.3
2017-09-15,29282,7.1
2017-09-16,29282,5.9
2017-09-17,29282,4.8
2017-09-18,29282,6.4
2017-09-19,29282,7.7
2017-09-20,29282,5.5
2017-09-21,29282,7.4
2017-09-22,29282,7.6
2017-09-23,29282,5.6
2017-09-24,29282,7.3
2017-09-25,29282,4.0
2017-09-26,29282,3.4
2017-09-27,29282,5.7
2017-09-28,29282,4.3
2017-09-29,29282,4.1
2017-09-30,29282,4.4
2017-10-01,29282,3.8
2017-10-02,29282,5.9
2017-10-03,29282,4.4
2017-10-04,29282,4.6
2017-10-05,29282,3.7
2017-10-06,29282,0.4
2017-10-07,29282,4.1
2017-10-08,29282,1.6
2017-10-09,29282,0.8
2017-10-10,29282,2.3
2017-10-11,29282,4.3
2017-10-12,29282,3.8
2017-10-13,29282,0.1
2017-10-14,29282,-2.3
2017-10-15,29282,-1.5
2017-10-16,29282,1.1
2017-10-17,29282,1.8
2017-10-18,29282,-3.6
2017-10-19,29282,-2.4
2017-10-20,29282,-0.4
2017-10-21,29282,5.7
2017-10-22,29282,6.0
2017-10-23,29282,0.9
2017-10-24,29282,-1.3
2017-10-25,29282,-0.9
2017-10-26,29282,-2.4
2017-10-27,29282,0.9
2017-10-28,29282,-1.3
2017-10-29,29282,1.8
2017-10-30,29282,-2.4
2017-10-31,29282,-8.2
2017-11-01,29282,-8.8
2017-11-02,29282,-5.8
2017-11-03,29282,1.5
2017-11-04,29282,4.8
2017-11-05,29282,1.2
2017-11-06,29282,-0.9
2017-11-07,29282,-2.0
2017-11-08,29282,-2.7
2017-11-09,29282,-1.3
2017-11-10,29282,0.6
2017-11-11,29282,-9.4
2017-11-12,29282,-16.8
2017-11-13,29282,-17.1
2017-11-14,29282,-16.3
2017-11-15,29282,-21.2
2017-11-16,29282,-20.2
2017-11-17,29282,-12.7
2017-11-18,29282,-6.2
2017-11-19,29282,-2.1
2017-11-20,29282,-9.7
2017-11-21,29282,-13.6
2017-11-22,29282,-18.7
2017-11-23,29282,-21.3
2017-11-24,29282,-21.3
2017-11-25,29282,-10.3
2017-11-26,29282,-17.8
2017-11-27,29282,-25.0
2017-11-28,29282,-24.1
2017-11-29,29282,-13.4
2017-11-30,29282,-12.0
2017-12-01,29282,-19.5
2017-12-02,29282,-18.1
2017-12-03,29282,-16.3
2017-12-04,29282,-8.2
2017-12-05,29282,-8.3
2017-12-06,29282,-6.4
2017-12-07,29282,-4.4
2017-12-08,29282,-7.5
2017-12-09,29282,-19.8
2017-12-10,29282,-27.2
2017-12-11,29282,-27.8
2017-12-12,29282,-25.7
2017-12-13,29282,-19.2
2017-12-14,29282,-18.6
2017-12-15,29282,-12.5
2017-12-16,29282,-12.6
2017-12-17,29282,-20.9
2017-12-18,29282,-9.7
2017-12-19,29282,-8.6
2017-12-20,29282,-10.9
2017-12-21,29282,-14.2
2017-12-22,29282,-16.7
2017-12-23,29282,-16.1
2017-12-24,29282,-19.8
2017-12-25,29282,-21.2
2017-12-26,29282,-14.9
2017-12-27,29282,-10.2
2017-12-28,29282,-13.5
2017-12-29,29282,-17.1
2017-12-30,29282,-16.5
2017-12-31,29282,-22.2
2018-01-01,29282,-28.1
2018-01-02,29282,-25.9
2018-01-03,29282,-15.8
2018-01-04,29282,-18.6
2018-01-05,29282,-16.4
2018-01-06,29282,-12.4
2018-01-07,29282,-12.9
2018-01-08,29282,-21.5
2018-01-09,29282,-22.0
2018-01-10,29282,-17.2
2018-01-11,29282,-8.3
2018-01-12,29282,-5.5
2018-01-13,29282,-11.9
2018-01-14,29282,-13.1
2018-01-15,29282,-21.3
2018-01-16,29282,-31.9
2018-01-17,29282,-25.6
2018-01-18,29282,-33.5
2018-01-19,29282,-39.3
2018-01-20,29282,-41.4
2018-01-21,29282,-40.6
2018-01-22,29282,-32.9
2018-01-23,29282,-34.3
2018-01-24,29282,-36.6
2018-01-25,29282,-37.2
2018-01-26,29282,-32.9
2018-01-27,29282,-22.7
2018-01-28,29282,-14.7
2018-01-29,29282,-14.4
2018-01-30,29282,-14.1
2018-01-31,29282,-16.5
2018-02-01,29282,-15.2
2018-02-02,29282,-19.2
2018-02-03,29282,-24.8
2018-02-04,29282,-23.6
2018-02-05,29282,-25.6
2018-02-06,29282,-18.2
2018-02-07,29282,-14.2
2018-02-08,29282,-19.3
2018-02-09,29282,-22.4
2018-02-10,29282,-21.4
2018-02-11,29282,-15.4
2018-02-12,29282,-19.2
2018-02-13,29282,-18.2
2018-02-14,29282,-19.2
2018-02-15,29282,-25.1
2018-02-16,29282,-21.6
2018-02-17,29282,-14.6
2018-02-18,29282,-13.3
2018-02-19,29282,-11.5
2018-02-20,29282,-11.6
2018-02-21,29282,-16.9
2018-02-22,29282,-23.4
2018-02-23,29282,-22.6
2018-02-24,29282,-19.0
2018-02-25,29282,-20.1
2018-02-26,29282,-21.9
2018-02-27,29282,-25.3
2018-02-28,29282,-26.3
2018-03-01,29282,-26.6
2018-03-02,29282,-25.8
2018-03-03,29282,-21.4
2018-03-04,29282,-21.9
2018-03-05,29282,-24.4
2018-03-06,29282,-19.9
2018-03-07,29282,-9.5
2018-03-08,29282,-6.5
2018-03-09,29282,-15.6
2018-03-10,29282,-17.1
2018-03-11,29282,-13.0
2018-03-12,29282,-15.6
2018-03-13,29282,-17.0
2018-03-14,29282,-15.3
2018-03-15,29282,-7.7
2018-03-16,29282,-2.2
2018-03-17,29282,-0.6
2018-03-18,29282,0.9
2018-03-19,29282,-0.5
2018-03-20,29282,0.0
2018-03-21,29282,-1.3
2018-03-22,29282,-2.1
2018-03-23,29282,2.2
2018-03-24,29282,3.8
2018-03-25,29282,0.0
2018-03-26,29282,-3.9
2018-03-27,29282,-1.0
2018-03-28,29282,1.9
2018-03-29,29282,-2.7
2018-03-30,29282,3.7
2018-03-31,29282,-5.6
2018-04-01,29282,-5.6
2018-04-02,29282,-4.6
2018-04-03,29282,-2.1
2018-04-04,29282,-5.4
2018-04-05,29282,-1.5
2018-04-06,29282,2.2
2018-04-07,29282,2.6
2018-04-08,29282,1.1
2018-04-09,29282,-0.9
2018-04-10,29282,2.2
2018-04-11,29282,1.4
2018-04-12,29282,5.4
2018-04-13,29282,10.2
2018-04-14,29282,8.2
2018-04-15,29282,2.4
2018-04-16,29282,5.4
2018-04-17,29282,4.6
2018-04-18,29282,-1.0
2018-04-19,29282,-2.1
2018-04-20,29282,2.1
2018-04-21,29282,8.6
2018-04-22,29282,14.7
2018-04-23,29282,7.0
2018-04-24,29282,0.7
2018-04-25,29282,6.8
2018-04-26,29282,10.3
2018-04-27,29282,5.8
2018-04-28,29282,6.1
2018-04-29,29282,6.8
2018-04-30,29282,11.8
2018-05-01,29282,16.7
2018-05-02,29282,5.7
2018-05-03,29282,5.1
2018-05-04,29282,1.2
2018-05-05,29282,5.7
2018-05-06,29282,2.8
2018-05-07,29282,1.6
2018-05-08,29282,2.7
2018-05-09,29282,1.2
2018-05-10,29282,3.9
2018-05-11,29282,6.7
2018-05-12,29282,7.9
2018-05-13,29282,6.6
2018-05-14,29282,7.4
2018-05-15,29282,9.5
2018-05-16,29282,6.5
2018-05-17,29282,4.6
2018-05-18,29282,1.8
2018-05-19,29282,7.1
2018-05-20,29282,4.2
2018-05-21,29282,10.0
2018-05-22,29282,8.5
2018-05-23,29282,7.7
2018-05-24,29282,10.1
2018-05-25,29282,10.2
2018-05-26,29282,12.9
2018-05-27,29282,11.7
2018-05-28,29282,12.4
2018-05-29,29282,11.1
2018-05-30,29282,15.9
2018-05-31,29282,20.3
2018-06-01,29282,11.2
2018-06-02,29282,17.3
2018-06-03,29282,21.8
2018-06-04,29282,14.6
2018-06-05,29282,14.2
2018-06-06,29282,13.5
2018-06-07,29282,12.3
2018-06-08,29282,14.5
2018-06-09,29282,13.1
2018-06-10,29282,16.4
2018-06-11,29282,18.5
2018-06-12,29282,19.3
2018-06-13,29282,19.6
2018-06-14,29282,20.5
2018-06-15,29282,20.1
2018-06-16,29282,16.1
2018-06-17,29282,18.8
2018-06-18,29282,20.0
2018-06-19,29282,22.8
2018-06-20,29282,22.6
2018-06-21,29282,20.3
2018-06-22,29282,16.6
2018-06-23,29282,19.7
2018-06-24,29282,21.8
2018-06-25,29282,22.5
2018-06-26,29282,24.1
2018-06-27,29282,23.8
2018-06-28,29282,23.6
2018-06-29,29282,20.3
2018-06-30,29282,19.6
2018-07-01,29282,21.3
2018-07-02,29282,20.5
2018-07-03,29282,21.4
2018-07-04,29282,15.4
2018-07-05,29282,13.0
2018-07-06,29282,13.9
2018-07-07,29282,14.7
2018-07-08,29282,16.9
2018-07-09,29282,17.2
2018-07-10,29282,17.1
2018-07-11,29282,19.1
2018-07-12,29282,20.1
2018-07-13,29282,19.1
2018-07-14,29282,18.9
2018-07-15,29282,16.5
2018-07-16,29282,16.9
2018-07-17,29282,15.6
2018-07-18,29282,18.3
2018-07-19,29282,19.4
2018-07-20,29282,19.4
2018-07-21,29282,15.2
2018-07-22,29282,12.0
2018-07-23,29282,12.8
2018-07-24,29282,15.1
2018-07-25,29282,16.0
2018-07-26,29282,14.3
2018-07-27,29282,15.7
2018-07-28,29282,15.8
2018-07-29,29282,13.7
2018-07-30,29282,13.2
2018-07-31,29282,12.1
2018-08-01,29282,16.8
2018-08-02,29282,15.1
2018-08-03,29282,12.1
2018-08-04,29282,15.9
2018-08-05,29282,20.4
2018-08-06,29282,12.6
2018-08-07,29282,13.2
2018-08-08,29282,14.3
2018-08-09,29282,16.6
2018-08-10,29282,18.9
2018-08-11,29282,23.3
2018-08-12,29282,24.8
2018-08-13,29282,16.9
2018-08-14,29282,16.0
2018-08-15,29282,17.3
2018-08-16,29282,18.5
2018-08-17,29282,19.5
2018-08-18,29282,20.5
2018-08-19,29282,20.0
2018-08-20,29282,20.5
2018-08-21,29282,17.5
2018-08-22,29282,19.0
2018-08-23,29282,13.9
2018-08-24,29282,14.8
2018-08-25,29282,15.2
2018-08-26,29282,16.3
2018-08-27,29282,19.1
2018-08-28,29282,17.2
2018-08-29,29282,14.8
2018-08-30,29282,14.5
2018-08-31,29282,14.1
2018-09-01,29282,13.3
2018-09-02,29282,15.1
2018-09-03,29282,12.3
2018-09-04,29282,10.8
2018-09-05,29282,12.4
2018-09-06,29282,10.3
2018-09-07,29282,8.9
2018-09-08,29282,9.6
2018-09-09,29282,10.8
2018-09-10,29282,12.2
2018-09-11,29282,10.4
2018-09-12,29282,4.6
2018-09-13,29282,3.8
2018-09-14,29282,3.6
2018-09-15,29282,11.2
2018-09-16,29282,11.4
2018-09-18,29282,8.1
2018-09-19,29282,8.4
2018-09-20,29282,8.7
2018-09-21,29282,6.5
2018-09-22,29282,8.3
2018-09-23,29282,8.1
2018-09-24,29282,9.0
2018-09-25,29282,10.6
2018-09-26,29282,8.2
2018-09-27,29282,5.6
2018-09-28,29282,5.2
2018-09-29,29282,8.7
2018-09-30,29282,11.5
2018-10-01,29282,9.0
2018-10-02,29282,8.4
2018-10-03,29282,5.7
2018-10-04,29282,3.6
2018-10-05,29282,6.6
2018-10-06,29282,7.9
2018-10-07,29282,6.3
2018-10-08,29282,8.1
2018-10-09,29282,7.7
2018-10-10,29282,10.6
2018-10-11,29282,4.7
2018-10-12,29282,3.2
2018-10-13,29282,4.3
2018-10-14,29282,3.9
2018-10-15,29282,3.8
2018-10-16,29282,2.9
2018-10-17,29282,4.5
2018-10-18,29282,2.6
2018-10-19,29282,1.3
2018-10-20,29282,-0.1
2018-10-21,29282,1.1
2018-10-22,29282,1.2
2018-10-23,29282,1.6
2018-10-24,29282,0.3
2018-10-25,29282,2.5
2018-10-26,29282,4.0
2018-10-27,29282,4.6
2018-10-28,29282,3.9
2018-10-29,29282,4.9
2018-10-30,29282,4.0
2018-10-31,29282,-0.6
2018-11-01,29282,-6.8
2018-11-02,29282,-7.8
2018-11-03,29282,-3.0
2018-11-04,29282,-6.9
2018-11-05,29282,-8.2
2018-11-06,29282,-12.5
2018-11-07,29282,-10.3
2018-11-08,29282,-1.1
2018-11-09,29282,-1.6
2018-11-10,29282,-18.3
2018-11-11,29282,-22.4
2018-11-12,29282,-19.7
2018-11-13,29282,-11.4
2018-11-14,29282,-8.1
2018-11-15,29282,-5.3
2018-11-16,29282,-13.2
2018-11-17,29282,-16.8
2018-11-18,29282,-16.3
2018-11-19,29282,-16.2
2018-11-20,29282,-18.2
2018-11-21,29282,-8.0
2018-11-22,29282,-5.1
2018-11-23,29282,-4.4
2018-11-24,29282,-8.1
2018-11-25,29282,-7.4
2018-11-26,29282,-12.9
2018-11-27,29282,-19.3
2018-11-28,29282,-24.1
2018-11-29,29282,-26.6
2018-11-30,29282,-15.8
2018-12-01,29282,-21.2
2018-12-02,29282,-29.2
2018-12-03,29282,-32.2
2018-12-04,29282,-36.3
2018-12-05,29282,-36.4
2018-12-06,29282,-36.3
2018-12-07,29282,-29.7
2018-12-08,29282,-26.7
2018-12-09,29282,-29.7
2018-12-10,29282,-14.7
2018-12-11,29282,-16.3
2018-12-12,29282,-18.8
2018-12-13,29282,-8.6
2018-12-14,29282,-8.1
2018-12-15,29282,-6.9
2018-12-16,29282,-17.1
2018-12-17,29282,-11.3
2018-12-18,29282,-6.7
2018-12-19,29282,-5.7
2018-12-20,29282,-17.7
2018-12-21,29282,-21.9
2018-12-22,29282,-15.1
2018-12-23,29282,-34.7
2018-12-24,29282,-29.9
2018-12-25,29282,-32.3
2018-12-26,29282,-29.4
2018-12-27,29282,-26.2
2018-12-28,29282,-34.1
2018-12-29,29282,-35.4
2018-12-30,29282,-34.7
2018-12-31,29282,-32.1
2019-01-01,29282,-29.4
2019-01-02,29282,-24.0
2019-01-03,29282,-29.7
2019-01-04,29282,-32.3
2019-01-05,29282,-26.6
2019-01-06,29282,-24.6
2019-01-07,29282,-11.3
2019-01-08,29282,-7.9
2019-01-09,29282,-11.0
2019-01-10,29282,-9.5
2019-01-11,29282,-24.4
2019-01-12,29282,-23.8
2019-01-13,29282,-28.2
2019-01-14,29282,-17.3
2019-01-15,29282,-21.2
2019-01-16,29282,-21.3
2019-01-17,29282,-16.8
2019-01-18,29282,-11.6
2019-01-19,29282,-6.3
2019-01-20,29282,-3.3
2019-01-21,29282,-12.8
2019-01-22,29282,-13.2
2019-01-23,29282,-9.7
2019-01-24,29282,-19.4
2019-01-25,29282,-17.7
2019-01-26,29282,-18.2
2019-01-27,29282,-13.1
2019-01-28,29282,-21.0
2019-01-29,29282,-16.4
2019-01-30,29282,-17.9
2019-01-31,29282,-28.4
2019-02-01,29282,-34.1
2019-02-02,29282,-33.5
2019-02-03,29282,-40.0
2019-02-04,29282,-38.6
2019-02-05,29282,-37.4
2019-02-06,29282,-33.0
2019-02-07,29282,-28.9
2019-02-08,29282,-26.4
2019-02-09,29282,-33.1
2019-02-10,29282,-33.3
2019-02-11,29282,-30.3
2019-02-12,29282,-29.1
2019-02-13,29282,-24.3
2019-02-14,29282,-19.0
2019-02-15,29282,-8.4
2019-02-16,29282,-3.7
2019-02-17,29282,-5.2
2019-02-18,29282,-1.1
2019-02-19,29282,-0.8
2019-02-20,29282,-1.0
2019-02-21,29282,1.8
2019-02-22,29282,-2.6
2019-02-23,29282,-4.7
2019-02-24,29282,-1.2
2019-02-25,29282,-4.7
2019-02-26,29282,-9.1
2019-02-27,29282,-5.2
2019-02-28,29282,-5.1
2019-03-01,29282,-3.1
2019-03-02,29282,-6.7
2019-03-03,29282,-11.1
2019-03-04,29282,-6.9
2019-03-05,29282,1.3
2019-03-06,29282,-3.3
2019-03-07,29282,-7.2
2019-03-08,29282,0.0
2019-03-09,29282,-5.4
2019-03-10,29282,-7.3
2019-03-11,29282,-1.7
2019-03-12,29282,-0.5
2019-03-13,29282,0.3
2019-03-14,29282,3.6
2019-03-15,29282,1.0
2019-03-16,29282,4.2
2019-03-17,29282,0.2
2019-03-18,29282,-4.3
2019-03-19,29282,-2.7
2019-03-20,29282,-2.3
2019-03-21,29282,-1.0
2019-03-22,29282,2.7
2019-03-23,29282,0.0
2019-03-24,29282,-0.1
2019-03-25,29282,-2.5
2019-03-26,29282,-1.1
2019-03-27,29282,-0.6
2019-03-28,29282,-0.4
2019-03-29,29282,0.6
2019-03-30,29282,4.1
2019-03-31,29282,4.7
2019-04-01,29282,4.6
2019-04-02,29282,5.1
2019-04-03,29282,1.9
2019-04-04,29282,0.8
2019-04-05,29282,1.1
2019-04-06,29282,1.9
2019-04-07,29282,4.4
2019-04-08,29282,1.4
2019-04-09,29282,5.8
2019-04-10,29282,4.1
2019-04-11,29282,-2.0
2019-04-12,29282,-1.9
2019-04-13,29282,1.9
2019-04-14,29282,1.5
2019-04-15,29282,-2.3
2019-04-16,29282,-2.8
2019-04-17,29282,3.3
2019-04-18,29282,2.4
2019-04-19,29282,-2.4
2019-04-20,29282,1.2
2019-04-21,29282,2.1
2019-04-22,29282,1.1
2019-04-23,29282,2.8
2019-04-24,29282,6.1
2019-04-25,29282,8.0
2019-04-26,29282,7.4
2019-04-27,29282,3.5
2019-04-28,29282,3.2
2019-04-29,29282,2.6
2019-04-30,29282,12.9
2019-05-01,29282,8.2
2019-05-02,29282,0.2
2019-05-03,29282,5.7
2019-05-04,29282,10.1
2019-05-05,29282,11.9
2019-05-06,29282,13.0
2019-05-07,29282,9.7
2019-05-08,29282,6.9
2019-05-09,29282,4.1
2019-05-10,29282,6.1
2019-05-11,29282,5.1
2019-05-12,29282,3.2
2019-05-13,29282,4.4
2019-05-14,29282,4.2
2019-05-15,29282,5.7
2019-05-16,29282,6.1
2019-05-17,29282,4.9
2019-05-18,29282,7.5
2019-05-19,29282,14.1
2019-05-20,29282,16.6
2019-05-21,29282,11.5
2019-05-22,29282,9.5
2019-05-23,29282,7.5
2019-05-24,29282,9.2
2019-05-25,29282,14.0
2019-05-26,29282,19.6
2019-05-27,29282,7.4
2019-05-28,29282,10.7
2019-05-29,29282,12.7
2019-05-30,29282,19.3
2019-05-31,29282,12.1
2019-06-01,29282,7.4
2019-06-02,29282,10.4
2019-06-03,29282,11.4
2019-06-04,29282,15.9
2019-06-05,29282,14.9
2019-06-06,29282,18.1
2019-06-07,29282,18.8
2019-06-08,29282,16.7
2019-06-09,29282,18.0
2019-06-10,29282,18.4
2019-06-11,29282,14.8
2019-06-12,29282,17.6
2019-06-13,29282,23.2
2019-06-14,29282,21.3
2019-06-15,29282,19.2
2019-06-16,29282,19.2
2019-06-17,29282,15.6
2019-06-18,29282,16.7
2019-06-19,29282,21.4
2019-06-20,29282,17.3
2019-06-21,29282,16.6
2019-06-22,29282,18.9
2019-06-23,29282,20.9
2019-06-24,29282,22.5
2019-06-25,29282,22.1
2019-06-26,29282,22.9
2019-06-27,29282,22.7
2019-06-28,29282,22.6
2019-06-29,29282,23.8
2019-06-30,29282,23.4
2019-07-01,29282,24.2
2019-07-02,29282,25.0
2019-07-03,29282,23.8
2019-07-04,29282,21.0
2019-07-05,29282,23.1
2019-07-06,29282,20.6
2019-07-07,29282,20.1
2019-07-08,29282,20.7
2019-07-09,29282,20.8
2019-07-10,29282,24.0
2019-07-11,29282,19.4
2019-07-12,29282,18.1
2019-07-14,29282,17.4
2019-07-15,29282,16.4
2019-07-16,29282,17.8
2019-07-17,29282,19.0
2019-07-20,29282,12.0
2019-07-22,29282,14.6
2019-07-23,29282,18.2
2019-07-24,29282,20.5
2019-07-25,29282,18.7
2019-07-26,29282,16.3
2019-07-27,29282,18.2
2019-07-28,29282,17.9
2019-07-29,29282,20.1
2019-07-30,29282,19.1
2019-07-31,29282,19.9
2019-08-01,29282,19.8
2019-08-02,29282,20.3
2019-08-03,29282,20.4
2019-08-04,29282,18.4
2019-08-05,29282,19.1
2019-08-06,29282,19.4
2019-08-07,29282,20.5
2019-08-08,29282,21.1
2019-08-09,29282,17.1
2019-08-10,29282,15.1
2019-08-11,29282,15.1
2019-08-12,29282,14.5
2019-08-13,29282,11.9
2019-08-14,29282,13.7
2019-08-15,29282,15.2
2019-08-16,29282,16.1
2019-08-17,29282,14.8
2019-08-20,29282,15.2
2019-08-21,29282,14.8
2019-08-22,29282,14.9
2019-08-23,29282,16.5
2019-08-24,29282,14.6
2019-08-25,29282,13.7
2019-08-26,29282,13.4
2019-08-27,29282,13.6
2019-08-28,29282,16.9
2019-08-29,29282,14.6
2019-08-30,29282,16.3
2019-08-31,29282,15.1
2019-09-01,29282,14.9
2019-09-02,29282,12.8
2019-09-03,29282,11.9
2019-09-04,29282,10.4
2019-09-06,29282,8.7
2019-09-07,29282,10.0
2019-09-08,29282,10.1
2019-09-09,29282,9.3
2019-09-11,29282,11.3
2019-09-12,29282,4.3
2019-09-13,29282,3.3
2019-09-14,29282,4.3
2019-09-15,29282,3.3
2019-09-16,29282,6.3
2019-09-17,29282,10.1
2019-09-18,29282,9.3
2019-09-19,29282,13.8
2019-09-20,29282,19.2
2019-09-21,29282,12.6
2019-09-22,29282,7.3
2019-09-23,29282,15.3
2019-09-24,29282,11.2
2019-09-25,29282,8.2
2019-09-26,29282,4.7
